Docket Entry ID,Document ID,Description,Label
412059423,425311611,AutoClose Bankruptcy Case,other
412059424,425311612,Discharging Debtor(s) - D7C Formerly DC7,other
412059425,425311613,AutoClose Bankruptcy Case,other
412059426,425311614,Discharging Debtor(s) - D7C Formerly DC7,other
412059427,425311615,AutoClose Bankruptcy Case,other
412059428,425311616,Discharging Debtor(s) - D7C Formerly DC7,other
412059388,425311576,Pay Filing Fees in Installments (Form 103A),other
412059389,425311577,Chapter 7 Statement of Your Current Monthly Income (Form 122A-1)/(122A-1Supp),other
412059390,425311578,Certificate of Credit Counseling,other
412059391,425311579,AutoClose Bankruptcy Case,other
412059392,425311580,Personal Financial Mgt Course Certificate,other
412059393,425311581,AutoClose Bankruptcy Case,other
412059394,425311582,AutoClose Bankruptcy Case,other
412059395,425311583,AutoClose Bankruptcy Case,other
412059396,425311585,Initial Case Management Scheduling Order with ADR Deadlines,order
412059397,425311584,Order Discharge Chapter 7 Case,order
412059398,,"Statement re 166 Discovery Letter Briefre Ravine's Deposition Defendants' Statement In Support of Sealing Documents Pursuant to L.R. 79-5(f)(3) by Open Artificial Intelligence, Inc., Guy Ravine. (Wilson, Jason) (Filed on 12/26/2024) (Entered: 12/26/2024)",other
412059399,425311587,Declaration About Individual Debtors Schedules AND Disclosure of Compensation of Attorney for Debtor AND Schedule A/B AND Schedule C AND Schedule D AND Schedule E/F AND Schedule G AND Schedule H AND Schedule I AND Schedule J AND Statement of Financial Affairs AND Statement of Intent AND Summary of Assets and Liabilities Form 106Sum,declaration
412059400,425311588,Declaration,declaration
412059401,425311589,Proposed Findings of Fact and Conclusions of Law,other
412059403,425311591,Operating Report,other
412059404,425311592,Discharging Debtor(s) - D7A formerly DN7,other
412059405,425311593,AutoClose Bankruptcy Case,other
412059406,425311594,Discharging Debtor(s) - D7C Formerly DC7,other
412059407,425311595,AutoClose Bankruptcy Case,other
412059408,425311596,Discharging Debtor(s) - D7C Formerly DC7,other
412059368,425311556,Auto Assignment Meeting of Creditors 13,other
412059369,425311557,Auto Assignment Meeting of Creditors 7 -Ind/Jt,other
412059370,425311559,VAN-404 Order extending time to file schedules,order
412059371,425311558,Auto Assignment Meeting of Creditors 7 -Ind/Jt,other
412059372,425311560,Auto Assignment Meeting of Creditors 7 -Ind/Jt,other
412059373,425311561,Auto Assignment Meeting of Creditors 7 -Ind/Jt,other
412059374,425311562,Auto Assignment Meeting of Creditors 7 -Ind/Jt,other
412059375,425311563,Meeting of Creditors Chapter 13 (BNC-auto assignment),other
412059376,425311564,Meeting of Creditors Chapter 13 (BNC-auto assignment),other
412059377,425311565,Meeting of Creditors Chapter 13 (BNC-auto assignment),other
412059378,425311566,Meeting of Creditors Chapter 7 No Asset Individual (BNC-auto assignment),other
412059379,425311567,Meeting of Creditors Chapter 7 No Asset Individual (BNC-auto assignment),other
412059380,425311568,Meeting of Creditors Chapter 7 No Asset Individual (BNC-auto assignment),other
412059381,425311569,Meeting of Creditors Chapter 7 No Asset Individual (BNC-auto assignment),other
412059382,425311570,Meeting of Creditors Chapter 7 No Asset Individual (BNC-auto assignment),other
412059383,425311571,Meeting of Creditors Chapter 7 No Asset Individual (BNC-auto assignment),other
412059384,425311572,Close Bankruptcy Case,other
412059385,425311573,Close Bankruptcy Case,other
412059386,425311574,Discharge of Debtor - ch 13,other
412059387,425311575,Meeting of Creditors 7 (No Asset Individual),other
412059348,425311535,Response to Motion,motion
412059349,425311537,Discharging Debtor and Final Decree,judgment
412059350,425311539,Discharging Debtor and Final Decree,judgment
412059351,425311538,Financial Management Course Certificate,other
412059352,425311540,Financial Management Course Certificate,other
412059353,425311541,Discharging Debtor and Final Decree,judgment
412059354,425311542,Financial Management Course Certificate,other
412059355,425311543,Discharging Debtor and Final Decree,judgment
412059356,425311544,Discharging Debtor and Final Decree,judgment
412059357,425311545,Discharging Debtor and Final Decree,judgment
412059358,425311546,7-Day Notice of Incomplete Filing,other
412059359,425311547,VAN-311 Order Approving Modified Chapter 12/13 Plan - ADI,order
412059360,425311548,VAN-311 Order Approving Modified Chapter 12/13 Plan - ADI,order
412059361,425311549,Receipt of Filing Fee (OTC auto),other
412059362,425311550,VAN-311 Order Approving Modified Chapter 12/13 Plan - ADI,order
412059363,425311551,Receipt of Filing Fee (OTC auto),other
412059364,425311552,Notice of Required Action - Financial Management Certification,other
412059365,425311553,Auto Assignment Meeting of Creditors 13,other
412059366,425311555,VAN-311 Order Approving Modified Chapter 12/13 Plan - ADI,order
412059367,425311554,Auto Assignment Meeting of Creditors 13,other
412059328,,"Appendix in Support filed by Danco Inc re 64 MOTION Exclude the Opinions of Jahan Rasty (Maurer, Eric) (Entered: 12/27/2024)",other
412059329,425311513,Extension of Time to Indict ,motion
412059330,425311514,Response in Opposition to Motion,motion
412059331,425311518,Reply in Support of Motion,motion
412059332,425311519,Reply to Response to Motion,motion
412059333,425311520,"Notice of Filing of Official Transcript - (FORM, noticing)",other
412059334,425311521,"Notice of Filing of Official Transcript - (FORM, noticing)",other
412059335,425311522,"Notice of Filing of Official Transcript - (FORM, noticing)",other
412059336,425311523,"Notice of Filing of Official Transcript - (FORM, noticing)",other
412059337,425311524,"Notice of Filing of Official Transcript - (FORM, noticing)",other
412059338,425311525,"Notice of Filing of Official Transcript - (FORM, noticing)",other
412059339,425311526,"Notice of Filing of Official Transcript - (FORM, noticing)",other
412059340,425311527,"Notice of Filing of Official Transcript - (FORM, noticing)",other
412059341,425311528,"Notice of Filing of Official Transcript - (FORM, noticing)",other
412059342,425311529,"Notice of Filing of Official Transcript - (FORM, noticing)",other
412059343,425311530,"Notice of Filing of Official Transcript - (FORM, noticing)",other
412059344,425311531,"Notice of Filing of Official Transcript - (FORM, noticing)",other
412059345,425311532,"Notice of Filing of Official Transcript - (FORM, noticing)",other
412059346,425311533,"Notice of Filing of Official Transcript - (FORM, noticing)",other
412059347,425311534,"Notice of Filing of Official Transcript - (FORM, noticing)",other
412059308,425311475,Miscellaneous Relief,other
412059309,425311477,Miscellaneous Relief,other
412059310,425311478,Preliminary Injunction,order
412059311,425311480,Sentencing Document,other
412059312,425311479,Extension of Time to File Response/Reply,motion
412059313,425311481,Continue,other
412059314,425311482,Response - Other,motion
412059315,425311483,Declaration,declaration
412059316,425311484,Response in Opposition to Motion,motion
412059317,425311485,Request for Judicial Notice,other
412059318,425311486,Sentencing Document,other
412059319,425311487,Sentencing Document,other
412059320,425311488,Dismiss for Failure to State a Claim,motion
412059321,425311489,Transcript - Notice of Filing of Official Transcript,other
412059322,,"(IN CHAMBERS) ORDER TAKING THE MOTION(s) (DKT.NO. [14, 18, and 19]) UNDER SUBMISSION by Judge Sherilyn Peace Garnett: The Court has considered the matters raised with respect to MOTION OF ILSAN KIM FOR APPOINTMENT AS LEAD PLAINTIFF AND APPROVAL OF CHOICE OF COUSEL 14 ; MOTION FOR APPOINTMENT OF COUNSEL AND APPOINTMENT AS LEAD COUNSEL 18 ; and MOTION OF SUNGKYU KIM FOR APPOINTMENT AS LEAD PLAINTIFF AND APPROVAL OF LEAD COUNSEL 19 and has concluded that pursuant to Local Rule 7.15, the matters can be decided without oral argument. The Motions noticed for hearing on April 3, 2024, have been taken under submission and off calendar. No appearance by counsel is necessary. THERE IS NO PDF DOCUMENT ASSOCIATED WITH THIS ENTRY. (pg) TEXT ONLY ENTRY (Entered: 03/28/2024)",order
412059323,,"ORDER by Judge Sherilyn Peace Garnett: granting 34 Non-Resident Attorney Scott M. Kessler APPLICATION to Appear Pro Hac Vice on behalf of Defendants AC Sunshine Securities LLC, Tao Han, Joseph Stone Capital, LLC, Alexandria M. Lopez, Maison Solutions Inc., Bin Wang, Mark Willis, John Xu, Xiaoxia Zhang, designating Alicia Y Hou as local counsel. THERE IS NO PDF DOCUMENT ASSOCIATED WITH THIS ENTRY (sbou) (Entered: 07/03/2024)",order
412059324,,"ORDER by Judge Sherilyn Peace Garnett: granting 36 Non-Resident Attorney Ashley B. Akapo APPLICATION to Appear Pro Hac Vice on behalf of Defendants AC Sunshine Securities LLC, Tao Han, Joseph Stone Capital, LLC, Alexandria M. Lopez, Maison Solutions Inc., Bin Wang, Mark Willis, John Xu, Xiaoxia Zhang, designating Alicia Y Hou as local counsel. THERE IS NO PDF DOCUMENT ASSOCIATED WITH THIS ENTRY (sbou) (Entered: 07/18/2024)",order
412059325,,"SCHEDULING NOTICE AND ORDER by Judge Sherilyn Peace Garnett. On the Courts own motion, the MOTION TO DISMISS filed at ECF No. 40 set to be heard December 4, 2024, is taken off calendar. No appearance necessary. The Court will notify the parties should a hearing be necessary at a later date. THERE IS NO PDF DOCUMENT ASSOCIATED WITH THIS ENTRY. (pg) TEXT ONLY ENTRY (Entered: 12/03/2024)",order
412059326,,"MOTION Exclude the Opinions of Jahan Rasty filed by Danco Inc (Maurer, Eric) (Entered: 12/27/2024)",motion
412059327,,"Brief/Memorandum in Support filed by Danco Inc re 64 MOTION Exclude the Opinions of Jahan Rasty (Maurer, Eric) (Entered: 12/27/2024)",motion
412059288,425311455,sealed document,other
412059289,425311456,memorandum in support of motion,motion
412059290,425311457,exhibit,other
412059291,425311458,order on motion for leave to file,order
412059292,425311459,SEALED Order,order
412059293,425311460,summons issued,other
412059294,425311461,bond,other
412059295,425311462,memorandum in support of motion,motion
412059296,425311463,summons returned executed,other
412059297,425311464,certificate of service,other
412059298,425311466,party added,other
412059299,425311467,Notice (Other),other
412059300,425311468,Notice of Change of Address,other
412059301,425311469,In Forma Pauperis,other
412059302,425311470,Objection to Report and Recommendation,other
412059303,425311471,Summons Returned Executed,other
412059304,425311472,Request,other
412059305,425311473,Notice of Change of Address,other
412059306,425311474,Miscellaneous Relief,other
412059307,425311476,Objection - FRCivP 72(a),other
412059268,425311435,Enroll Additional Attorney,other
412059269,425311436,Notice (Other),other
412059270,425311437,Order,order
412059271,425311438,Order,order
412059272,425311439,Order,order
412059273,425311440,Response to Draft Presentence Investigation Report - Outside Users,other
412059274,425311441,Response to Motion,motion
412059275,425311442,case assigned,other
412059276,425311443,clerk's notice,other
412059277,425311444,sealed document,other
412059278,425311445,civil cover sheet,other
412059279,425311446,attorney appearance,other
412059280,425311447,attorney appearance,other
412059281,425311448,attorney appearance,other
412059282,425311449,attorney appearance,other
412059283,425311450,attorney appearance,other
412059284,425311451,attorney appearance,other
412059285,425311452,attorney appearance,other
412059286,425311453,set deadlines,other
412059287,425311454,Copyright Report,other
412059248,425311388,BNC Certificate of Mailing Re: Notice of Possible Dividend,other
412059249,425311389,BNC Certificate of Mailing,other
412059250,425311390,BNC Certificate of Mailing,other
412059251,425311391,BNC Certificate of Mailing,other
412059252,425311392,BNC Certificate of Mailing,other
412059253,425311393,BNC Certificate of Mailing,other
412059254,425311394,BNC Certificate of Mailing,other
412059255,425311395,BNC Certificate of Mailing,other
412059256,425311396,BNC Certificate of Mailing,other
412059257,425311397,BNC Certificate of Mailing,other
412059258,425311398,BNC Certificate of Mailing,other
412059259,425311399,Disclosure of Compensation,other
412059260,425311401,Auto-Docket of Credit Card,other
412059261,425311414,Extension of Time (Vacine),motion
412059262,425311428,Order,order
412059263,425311429,Amend/Correct,motion
412059264,425311430,Declaration,declaration
412059265,425311431,Response,motion
412059266,425311432,Response to Motion,motion
412059267,425311434,Objection to Presentence Investigation Report,other
412059228,425311368,BNC Certificate of Mailing,other
412059229,425311369,BNC Certificate of Mailing,other
412059230,425311370,BNC Certificate of Mailing,other
412059231,425311371,BNC Certificate of Mailing,other
412059232,425311372,BNC Certificate of Mailing,other
